host_response_rate,host_identity_verified,host_total_listings_count,city,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month,fraud
100,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2743,7000,1,14,99.0,0,1,1.42,0
100,0,2,33,1,0,0,4,1.0,2.0,2.0,4,1484,12500,2,22,96.0,1,2,2.29,0
71,1,363,2,1,4,0,4,1.0,1.0,2.0,4,2161,13900,3,14,94.0,1,2,2.28,0
100,1,3,2,1,8,1,2,1.0,1.0,1.0,4,763,5000,1,15,96.0,0,0,1.55,0
100,1,1,2,1,0,0,5,2.0,3.0,3.0,4,1783,45000,5,1,100.0,0,2,0.29,0
100,1,1,2,1,0,0,4,1.0,0.0,2.0,4,559,15000,2,6,100.0,0,1,0.63,0
100,1,1,2,1,0,1,2,1.0,1.0,1.0,4,1287,10300,2,2,100.0,0,1,0.22,0
100,1,1,2,1,0,1,1,1.0,1.0,1.0,0,156,10000,1,0,100.0,0,0,1.0,0
100,1,3,2,1,8,1,4,1.0,1.0,2.0,4,764,10000,1,10,100.0,0,0,2.11,0
91,0,11,2,1,0,1,2,1.0,1.0,1.0,4,989,18500,2,1,100.0,0,2,0.25,0
100,1,1,2,1,0,0,6,1.0,3.0,3.0,4,2098,17500,2,3,93.0,0,0,0.32,0
90,1,1,2,1,4,0,3,1.0,1.0,1.0,4,1219,25000,1,7,97.0,0,2,1.48,1
90,1,2,2,1,0,0,4,1.0,2.0,2.0,4,790,15000,1,1,80.0,0,0,0.22,0
90,1,2,2,1,0,1,2,1.0,1.0,1.0,4,365,10000,1,1,100.0,0,0,0.39,0
100,1,1,2,0,0,1,1,1.0,1.0,1.0,4,2228,10000,1,0,100.0,1,2,1.0,0
100,0,1,2,1,11,1,2,1.0,1.0,1.0,4,1720,8300,1,54,87.0,0,0,5.45,1
100,0,1,2,1,0,0,2,1.0,1.0,1.0,4,1036,15800,3,5,100.0,0,0,0.6,0
100,1,1,2,1,0,0,10,1.0,1.0,16.0,4,553,22900,2,8,93.0,0,2,1.69,0
99,1,30,2,0,0,0,8,1.0,1.0,4.0,4,1659,15500,1,26,82.0,0,2,2.69,1
100,1,1,2,1,4,1,3,2.0,1.0,1.0,4,2821,3500,1,49,88.0,0,2,6.77,1
100,1,1,2,1,8,1,3,1.5,1.0,2.0,4,609,3500,3,41,94.0,0,0,4.27,1
100,1,1,2,1,0,0,5,1.0,2.0,2.0,4,1032,22000,1,0,100.0,0,0,1.0,0
90,1,2,2,1,0,1,2,1.0,1.0,1.0,4,167,12500,2,1,100.0,1,0,0.21,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,149,9000,2,1,100.0,1,0,0.17,0
100,0,1,2,1,0,2,1,1.0,1.0,1.0,4,621,2800,3,11,68.0,0,2,1.3,0
100,0,1,2,1,8,1,1,1.0,1.0,1.0,4,81,5500,1,0,100.0,0,0,1.0,0
100,0,1,2,1,0,1,2,1.5,1.0,1.0,4,1880,9700,1,23,96.0,0,1,2.29,0
100,1,2,2,1,0,0,2,1.0,1.0,1.0,4,1514,20000,2,11,100.0,0,2,1.4,0
100,1,2,2,0,0,1,2,1.0,1.0,1.0,4,368,9200,1,1,80.0,0,1,1.0,0
92,1,45,2,1,0,0,4,1.0,2.0,2.0,4,1738,36500,5,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,1319,14000,1,8,100.0,0,2,1.13,0
100,1,1,25,1,0,0,5,1.0,5.0,4.0,4,1022,10000,5,0,100.0,0,0,1.0,0
100,0,1,2,1,9,0,2,1.0,1.0,1.0,4,60,10000,1,1,100.0,0,0,0.11,0
100,0,1,2,1,0,1,1,1.0,1.0,1.0,4,773,6000,1,2,90.0,0,0,0.21,0
100,1,1,2,1,0,1,1,1.0,1.0,1.0,4,2826,15000,14,0,100.0,0,0,1.0,0
100,1,15,2,1,0,0,2,1.0,1.0,1.0,4,1634,28900,4,10,98.0,0,1,1.04,0
100,1,2,2,1,0,1,2,1.0,1.0,1.0,4,805,6000,7,11,89.0,0,1,1.95,0
100,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2768,5500,2,5,100.0,0,1,0.61,0
98,1,24,2,1,0,0,4,1.0,1.0,1.0,4,1944,18900,2,6,100.0,0,2,0.89,0
100,0,1,2,1,4,0,6,2.0,2.0,3.0,4,2976,20000,5,0,100.0,0,2,1.0,0
100,1,1,2,1,0,0,3,1.0,0.0,2.0,4,957,10900,1,16,100.0,0,1,4.14,0
100,0,1,2,0,0,0,1,1.0,1.0,1.0,4,138,15000,1,0,100.0,0,0,1.0,0
100,0,2,2,1,0,1,2,1.0,1.0,1.0,4,347,5000,1,1,100.0,0,0,0.12,0
100,1,3,2,1,0,0,5,1.0,2.0,2.0,4,1361,20000,2,3,80.0,0,1,0.38,0
100,1,1,2,1,0,0,5,1.0,1.0,2.0,4,1211,15900,5,2,100.0,0,1,0.94,0
100,1,1,2,0,0,0,2,1.0,1.0,1.0,4,2965,22800,2,13,95.0,0,1,1.34,0
100,1,1,2,1,8,0,6,2.0,2.0,2.0,4,2741,19500,4,24,96.0,1,2,2.81,0
100,0,4,2,1,0,0,2,1.0,0.0,1.0,4,82,10600,30,0,100.0,0,0,1.0,0
100,1,4,2,0,0,1,4,1.0,1.0,2.0,4,1421,7500,1,43,89.0,0,2,4.81,1
100,1,4,2,0,0,1,3,1.0,1.0,1.0,4,1422,6400,1,36,91.0,0,2,3.75,1
100,1,4,2,0,0,1,2,1.0,1.0,1.0,4,2123,5900,1,29,89.0,0,2,2.98,0
94,1,1,2,1,0,0,3,1.0,1.0,2.0,4,776,14500,2,4,87.0,0,2,0.41,0
100,1,1,2,1,8,1,3,1.0,1.0,2.0,4,3000,7000,4,10,90.0,0,2,1.21,0
100,1,2,2,0,0,0,7,1.0,3.0,3.0,4,103,45000,1,0,100.0,0,0,1.0,0
100,1,2,2,0,0,1,2,1.0,1.0,1.0,4,37,30000,1,1,100.0,0,0,0.12,0
98,1,22,2,1,10,1,2,6.0,1.0,1.0,4,1153,14400,2,1,60.0,0,2,0.37,0
98,1,24,2,1,10,1,2,6.0,1.0,1.0,4,1956,14400,2,2,90.0,0,2,0.27,0
100,1,1,2,1,0,0,4,1.0,2.0,2.0,4,2164,30000,2,1,100.0,0,1,0.32,0
100,1,1,2,1,0,0,4,2.0,2.0,2.0,4,1120,30000,1,1,100.0,0,0,0.4,0
100,1,1,2,1,4,0,3,1.0,1.0,1.0,4,1694,7200,4,0,100.0,0,1,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,2104,8000,1,0,100.0,0,0,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,584,5800,1,0,100.0,1,0,1.0,0
100,1,15,2,1,0,0,2,1.0,1.0,1.0,4,1634,28900,4,17,95.0,0,1,2.34,1
100,0,1,2,1,0,0,2,1.0,1.0,1.0,4,198,15000,2,1,100.0,0,2,0.12,0
100,1,2,2,1,0,0,2,1.0,1.0,1.0,4,3062,7500,2,48,95.0,0,1,6.15,1
100,1,1,2,1,0,1,2,1.0,1.0,2.0,4,79,4000,1,0,100.0,0,0,1.0,0
100,1,1,2,0,4,1,3,1.0,1.0,1.0,4,2536,12000,1,32,97.0,0,0,3.53,1
100,1,1,2,1,0,0,1,1.0,0.0,1.0,4,322,17000,4,2,100.0,0,2,0.38,0
70,1,1,2,1,8,1,2,1.0,1.0,1.0,4,3050,8400,3,10,94.0,0,1,2.17,0
100,1,1,2,1,0,0,6,1.0,2.0,3.0,4,385,9900,3,23,97.0,0,0,2.48,0
100,1,1,2,1,4,1,1,1.0,1.0,1.0,4,2196,6500,3,17,100.0,0,1,3.07,0
100,1,1,2,1,0,0,4,1.5,2.0,2.0,4,3030,11000,7,1,100.0,0,2,0.13,0
100,0,1,2,1,0,0,4,1.0,2.0,2.0,4,2188,12500,3,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,1,1.0,1.0,1.0,4,2516,15900,3,0,100.0,0,2,1.0,0
100,0,1,2,1,8,1,2,1.0,1.0,1.0,4,71,10000,1,0,100.0,0,0,1.0,0
100,0,1,2,1,8,1,1,1.0,1.0,1.0,4,64,5000,1,0,100.0,0,0,1.0,0
80,1,1,2,1,0,0,5,1.0,2.0,2.0,4,23,16000,20,3,80.0,1,1,0.49,0
90,1,1,2,0,0,0,2,1.0,0.0,1.0,4,1683,19700,2,26,98.0,0,1,4.53,0
100,1,1,2,0,0,0,2,1.0,0.0,1.0,4,2466,9400,2,8,70.0,0,2,4.0,1
100,0,1,2,1,4,0,4,2.0,2.0,2.0,4,1555,28000,3,1,100.0,0,2,0.61,0
100,1,1,2,1,11,1,2,1.0,1.0,1.0,4,2777,7200,1,4,100.0,0,1,0.45,0
100,1,1,2,1,0,0,1,1.0,0.0,1.0,4,720,10500,5,0,100.0,0,0,1.0,0
100,0,2,2,1,0,1,2,1.0,1.0,1.0,4,2615,9500,1,0,100.0,0,0,1.0,0
100,1,1,2,0,4,0,3,1.0,1.0,1.0,4,1612,11500,4,6,100.0,0,2,1.06,0
96,1,2,16,0,0,1,2,1.0,1.0,1.0,2,186,7600,2,84,95.0,1,1,9.55,1
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,2471,15000,2,4,95.0,0,0,0.48,0
60,1,1,2,1,0,1,1,1.0,1.0,1.0,3,781,7000,1,7,93.0,0,0,1.35,0
100,0,1,2,1,0,0,5,1.0,1.0,1.0,4,1111,13500,1,18,95.0,0,2,1.96,0
100,0,22,2,0,0,1,1,1.0,1.0,1.0,0,845,3500,10,3,100.0,0,1,0.69,0
100,0,22,2,0,0,1,1,1.0,1.0,1.0,0,862,3800,10,3,100.0,0,1,0.7,0
100,0,1,2,1,0,1,2,1.0,1.0,2.0,4,2887,6500,1,42,92.0,1,0,5.32,1
100,1,1,2,1,0,0,4,1.0,1.0,1.0,4,831,10000,2,55,97.0,1,1,7.75,1
100,1,2,2,1,0,1,2,1.0,1.0,1.0,4,2543,12000,1,37,98.0,0,1,7.07,1
100,1,1,2,1,0,0,3,1.0,2.0,1.0,4,2022,16500,3,0,100.0,0,0,1.0,0
100,0,1,2,0,0,0,4,1.0,1.0,1.0,4,2805,13500,2,6,93.0,0,1,0.71,0
100,0,1,2,0,0,1,1,1.0,1.0,1.0,4,984,8000,2,1,100.0,0,0,0.12,0
100,0,1,2,1,0,0,4,1.5,2.0,2.0,4,1803,29900,1,0,100.0,0,0,1.0,0
100,1,1,2,0,10,1,4,1.0,1.0,2.0,4,1062,40000,4,1,100.0,1,1,0.22,0
100,0,2,2,1,0,1,2,1.0,1.0,1.0,4,425,7500,5,0,100.0,0,0,1.0,0
100,0,2,2,1,0,1,2,1.0,1.0,1.0,4,426,7500,5,0,100.0,0,0,1.0,0
100,0,1,2,0,0,1,1,1.0,1.0,1.0,4,266,7700,1,21,94.0,0,0,2.6,1
100,1,2,2,1,4,0,3,1.0,1.0,2.0,4,758,12500,1,2,100.0,0,2,1.36,0
100,0,6,2,1,8,1,1,1.5,1.0,1.0,4,337,4500,1,1,100.0,0,2,0.21,0
92,1,2,2,1,0,0,2,1.0,1.0,1.0,4,2942,20500,3,15,99.0,0,2,1.71,0
100,0,2,2,1,8,1,2,1.0,1.0,1.0,4,486,6000,1,15,91.0,0,0,1.64,0
50,1,2,2,0,0,0,4,2.0,2.0,2.0,4,2025,26600,3,1,100.0,0,0,0.24,0
100,0,3,2,1,0,0,4,1.0,2.0,2.0,4,1536,19500,2,35,94.0,0,2,4.98,0
100,1,1,2,1,0,0,4,1.0,2.0,2.0,4,1680,30000,1,9,93.0,0,0,2.13,0
100,1,1,2,0,0,0,2,1.0,1.0,1.0,4,2197,7000,5,2,90.0,0,0,0.24,0
100,0,1,2,1,0,0,2,1.0,0.0,1.0,4,809,10700,5,6,100.0,0,1,0.71,0
100,1,1,2,1,0,1,1,1.0,1.0,1.0,4,2709,8900,1,15,96.0,0,2,1.7,0
96,0,4,2,1,0,0,2,1.0,0.0,1.0,4,1962,9900,2,8,80.0,0,2,1.09,1
100,1,1,2,1,0,0,3,1.0,0.0,1.0,4,1789,22500,1,0,100.0,0,0,1.0,0
100,1,1,2,1,4,0,2,1.0,1.0,1.0,4,1509,11900,7,2,90.0,0,2,1.3,0
100,0,1,2,1,0,1,1,1.0,1.0,1.0,4,874,5200,1,0,100.0,0,0,1.0,0
100,0,1,2,1,12,1,4,1.0,1.0,1.0,4,2231,10000,1,0,100.0,1,0,1.0,0
96,1,313,9,1,0,0,5,2.0,2.0,2.0,4,1277,35000,20,0,100.0,0,1,1.0,0
99,1,30,2,0,0,0,7,1.0,1.0,3.0,4,1652,10500,3,20,93.0,0,2,2.29,0
100,1,2,2,1,0,0,2,1.0,0.0,2.0,4,2852,7800,2,8,93.0,1,1,0.88,0
100,0,1,2,1,0,0,4,1.0,1.0,2.0,4,2937,13000,1,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,1,1.0,1.0,1.0,4,2016,27500,3,0,100.0,1,0,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,2958,4900,1,14,85.0,0,1,2.33,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,69,9000,1,11,93.0,0,1,1.27,0
90,0,1,2,1,0,0,2,1.0,0.0,1.0,4,2687,7500,1,3,100.0,0,0,0.36,0
100,1,4,15,1,8,0,6,2.0,2.0,4.0,4,1607,25000,1,3,93.0,0,2,0.98,0
100,1,1,28,1,8,0,6,2.0,2.0,3.0,4,1698,25000,7,0,100.0,0,0,1.0,0
100,1,9,2,1,8,1,1,1.5,1.0,1.0,4,170,4500,1,2,100.0,0,2,0.22,0
100,0,1,2,1,4,0,2,1.0,1.0,1.0,4,2009,15000,2,16,93.0,0,2,2.03,1
100,0,37,2,1,0,0,4,1.0,1.0,2.0,4,1889,17500,3,8,90.0,0,2,1.9,0
100,0,37,2,1,4,0,6,1.5,2.0,3.0,4,1926,42500,3,7,97.0,0,2,0.8,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,1693,10000,1,0,100.0,0,0,1.0,0
100,0,1,2,1,0,0,2,1.0,1.0,1.0,4,3060,10300,2,9,96.0,0,0,1.08,0
100,1,2,2,1,0,0,4,1.0,1.0,2.0,4,2988,10000,1,6,87.0,0,0,0.7,0
100,0,1,2,1,0,0,4,1.0,1.0,2.0,4,1704,19500,2,0,100.0,0,2,1.0,0
100,1,9,2,1,8,1,1,1.5,1.0,1.0,4,731,2000,1,1,80.0,0,2,0.23,0
91,0,11,2,1,0,0,4,1.0,2.0,2.0,4,974,22900,2,20,91.0,0,2,2.88,0
91,0,11,2,1,0,0,2,1.0,1.0,1.0,4,1930,18900,2,15,97.0,0,2,1.72,1
96,1,3,2,0,0,0,5,1.0,2.0,2.0,4,2393,14500,2,25,83.0,1,2,4.21,1
90,0,1,2,1,0,0,2,1.0,0.0,1.0,4,2027,15000,2,22,98.0,0,2,3.3,0
86,1,3,2,1,0,0,8,2.0,3.0,4.0,4,1130,37300,2,34,95.0,1,2,3.98,0
100,0,1,2,1,0,0,2,1.0,1.0,1.0,4,937,15000,1,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,4,1.0,1.0,1.0,2,735,7500,7,1,100.0,0,2,0.12,0
100,0,1,2,1,0,1,4,1.0,1.0,2.0,4,1192,8000,1,0,100.0,0,0,1.0,0
100,0,4,2,1,8,1,2,2.0,1.0,1.0,4,769,4000,1,0,100.0,0,0,1.0,0
100,1,1,2,1,8,1,1,1.0,1.0,1.0,4,798,3300,6,16,95.0,0,2,1.83,0
100,1,1,2,1,0,0,4,2.0,2.0,2.0,4,2074,16000,3,2,90.0,1,2,1.58,0
100,1,1,2,0,8,1,2,1.0,1.0,1.0,4,2485,5000,1,65,94.0,0,2,7.36,0
100,1,2,2,1,0,0,2,1.0,1.0,1.0,4,704,19500,2,5,92.0,0,1,0.66,0
100,1,1,2,1,4,0,5,1.0,1.0,3.0,4,1631,11200,1,87,92.0,0,0,9.67,1
100,1,1,2,1,0,0,3,1.0,1.0,2.0,4,2163,6300,1,1,80.0,0,2,0.13,0
100,1,1,2,1,0,0,4,1.0,1.0,1.0,4,601,15000,2,11,91.0,0,1,1.89,0
98,0,6,2,1,0,0,6,1.0,2.0,2.0,4,2645,37500,3,1,100.0,0,0,0.14,0
100,0,1,2,1,0,0,7,1.5,3.0,4.0,4,956,22500,2,0,100.0,0,1,1.0,0
80,1,1,2,1,0,0,3,1.0,0.0,3.0,4,1174,17000,1,3,100.0,0,0,0.36,0
98,1,749,2,1,0,0,5,1.5,2.0,2.0,4,1322,31900,3,2,80.0,0,2,0.24,0
98,1,749,2,1,0,0,5,1.5,2.0,2.0,4,1322,31900,3,3,80.0,0,2,0.66,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,16900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,16900,3,1,100.0,0,2,1.0,0
100,1,1,2,0,0,1,2,1.0,1.0,1.0,4,853,9900,1,0,100.0,0,0,1.0,0
100,0,1,33,0,0,2,1,1.0,1.0,1.0,4,467,4800,2,7,66.0,0,2,0.91,1
90,0,1,2,1,5,1,2,1.0,1.0,1.0,4,324,7500,1,23,83.0,0,0,3.35,0
100,1,1,2,1,0,0,3,1.0,1.0,1.0,4,2979,12000,1,0,100.0,0,0,1.0,0
100,0,1,9,1,0,0,6,1.0,2.0,2.0,4,2779,19200,1,0,100.0,0,0,1.0,0
100,1,1,2,1,0,2,2,1.5,1.0,1.0,4,1630,7700,1,2,100.0,0,0,0.24,0
100,1,9,2,1,8,1,1,1.5,1.0,1.0,4,503,5800,1,3,100.0,0,2,0.52,0
100,1,2,2,0,0,1,2,1.0,1.0,1.0,4,846,8000,1,22,80.0,1,2,3.82,0
100,1,1,2,0,0,0,2,1.0,1.0,1.0,4,1337,15000,2,2,100.0,0,0,0.76,0
100,1,1,2,1,0,0,4,1.0,1.0,1.0,4,2841,7900,1,0,100.0,0,1,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,258,5000,1,9,91.0,0,1,1.65,0
83,1,1,2,0,0,0,3,1.0,1.0,1.0,4,2994,24900,3,1,80.0,0,0,0.21,0
100,1,1,2,1,8,1,1,1.0,1.0,1.0,4,3072,3000,14,0,100.0,0,0,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1322,31900,2,1,100.0,0,2,0.29,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1322,31900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1322,31900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1322,31900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1322,21900,3,1,80.0,0,2,0.19,0
98,1,749,2,1,0,0,3,3.0,1.0,1.0,4,1322,21900,3,0,100.0,0,2,1.0,0
90,1,3,2,0,0,1,3,2.0,1.0,2.0,4,2507,9900,4,9,93.0,0,2,1.08,0
100,0,1,2,1,0,0,3,1.0,0.0,2.0,4,3091,15000,1,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,6,1.0,3.0,5.0,4,1481,30000,1,9,97.0,0,2,1.45,0
90,1,2,2,1,0,0,2,1.0,2.0,1.0,4,367,11500,1,0,100.0,0,2,1.0,0
90,0,1,2,0,0,1,2,1.0,1.0,1.0,4,409,7000,1,22,93.0,0,0,3.61,0
100,1,1,2,1,0,0,4,1.0,1.0,2.0,4,2725,21000,2,20,99.0,0,2,2.37,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1810,21900,15,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1812,21900,15,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1811,19900,3,1,100.0,0,2,0.29,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1812,31900,15,0,100.0,0,2,1.0,0
100,0,1,2,1,0,0,2,2.0,1.0,1.0,4,252,13500,1,5,100.0,0,0,0.63,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,557,5500,1,14,96.0,0,2,1.66,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1812,31900,15,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1811,19900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,123,19900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1811,19900,3,1,40.0,0,2,0.21,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1811,19900,3,0,100.0,0,2,1.0,0
91,0,11,2,1,0,0,4,1.0,2.0,2.0,4,989,23900,2,14,82.0,0,2,2.68,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1811,19900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1852,16900,3,2,100.0,0,2,0.3,0
97,1,21,2,1,0,0,2,1.0,1.0,1.0,4,1865,6500,2,3,60.0,0,1,0.36,1
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1852,19900,3,1,100.0,0,2,0.2,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1882,19900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2065,19900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2065,19900,3,1,80.0,0,2,0.19,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2065,16900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,6,2.0,3.0,3.0,4,1834,27900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,6,2.0,3.0,2.0,4,1038,27900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,6,2.0,3.0,3.0,4,1816,27900,3,1,100.0,0,2,0.21,0
98,1,749,2,1,0,0,6,2.0,3.0,3.0,4,1811,27900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,6,2.0,3.0,3.0,4,1833,37900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1811,16900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1833,16900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1786,16900,5,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1852,16900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,1811,16900,3,1,100.0,0,2,0.4,0
100,0,2,2,1,0,0,8,3.0,4.0,4.0,4,2991,25000,2,32,79.0,1,1,3.84,1
100,1,4,2,0,0,1,4,1.0,1.0,2.0,4,1420,6700,1,33,92.0,0,2,3.96,1
77,0,16,2,1,0,0,6,1.0,2.0,2.0,4,56,17400,2,15,93.0,0,2,1.79,0
100,1,2,2,1,11,1,1,1.0,1.0,1.0,4,841,7500,2,1,100.0,0,1,1.0,0
100,1,1,2,1,0,0,4,1.0,1.0,1.0,4,1874,17000,2,30,97.0,0,1,5.77,1
100,1,1,2,0,0,0,3,1.0,1.0,2.0,4,1751,20000,5,3,100.0,1,1,1.67,0
100,0,2,2,1,4,0,4,2.0,2.0,2.0,4,1196,25000,1,6,93.0,0,1,1.27,0
100,1,1,2,1,0,0,2,1.0,1.0,2.0,4,543,18000,2,25,97.0,0,2,3.16,1
100,1,1,2,1,0,1,3,1.0,1.0,1.0,4,480,12300,1,34,87.0,0,1,5.15,1
100,0,1,2,0,0,1,2,1.0,1.0,1.0,4,2489,11500,1,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,16900,3,1,100.0,0,2,0.13,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,16900,3,1,100.0,0,2,0.2,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,16900,3,1,80.0,0,2,0.14,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,16900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2061,19900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2061,29900,3,2,100.0,0,2,0.25,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2061,19900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2061,19900,3,2,80.0,0,2,0.3,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2083,16900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2083,16900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2083,16900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1855,19900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1855,19900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1855,19900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1855,19900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,1855,19900,10,0,100.0,0,2,1.0,0
100,0,1,2,0,0,0,2,1.0,1.0,1.0,4,563,7500,1,0,100.0,0,0,1.0,0
60,1,2,2,0,8,1,1,1.0,1.0,1.0,4,3083,4500,1,1,80.0,0,1,0.48,0
98,1,749,2,1,0,0,5,2.0,2.0,2.0,4,2063,19900,3,0,100.0,0,2,1.0,0
100,0,1,2,0,0,0,2,1.0,1.0,1.0,4,2449,15000,4,4,100.0,0,0,1.64,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2061,34900,3,0,100.0,0,2,1.0,0
97,1,21,2,1,0,0,4,2.0,2.0,2.0,4,1868,12900,1,5,96.0,0,1,0.93,0
77,0,16,2,1,0,0,8,2.0,3.0,3.0,4,1593,33000,2,10,96.0,0,2,1.27,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,2101,18500,5,0,100.0,0,0,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2081,16900,1,1,80.0,0,2,0.18,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2083,16900,10,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2063,16900,3,0,100.0,0,2,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2064,34900,3,0,100.0,0,2,1.0,0
100,0,0,2,1,8,1,2,1.0,1.0,1.0,4,606,5400,1,0,100.0,0,0,1.0,0
77,0,16,2,1,0,0,4,1.0,1.0,1.0,4,1605,17900,2,4,95.0,0,2,0.48,0
77,0,16,2,1,0,0,4,1.0,1.0,1.0,4,1929,17900,2,6,90.0,0,2,0.93,0
100,0,1,2,0,0,0,5,1.0,2.0,3.0,4,2889,20000,2,20,99.0,0,0,2.69,0
100,1,5,2,1,0,0,4,1.0,3.0,4.0,4,442,17900,3,0,100.0,0,1,1.0,0
100,0,1,2,1,0,0,2,1.0,2.0,2.0,4,1745,12000,1,0,100.0,0,0,1.0,0
100,1,2,2,1,0,1,2,1.0,1.0,1.0,4,2470,5000,1,3,100.0,0,0,0.38,0
