Age;Experience;Income;Family;Education;CreditCard;Personal_Loan
54;28;102;3;Graduated;;0
61;37;141;3;Undergrad;;1
60;36;8;2;Undergrad;;0
59;35;91;2;Undergrad;;0
62;37;10;3;Undergrad;;0
26;1;35;2;Graduated;;0
41;17;71;3;Advanced/Professional;;0
65;40;59;3;Undergrad;;0
25;0;14;2;Advanced/Professional;;0
25;1;122;2;Undergrad;;0
27;3;81;3;Undergrad;;0
65;39;35;1;Advanced/Professional;;0
60;34;83;2;Undergrad;;0
29;5;121;1;Undergrad;;0
32;6;35;3;Undergrad;;0
32;8;140;4;Advanced/Professional;;1
41;15;88;1;Advanced/Professional;;0
52;26;70;2;Undergrad;;0
40;16;63;1;Advanced/Professional;;0
39;15;125;1;Undergrad;;0
34;8;21;4;Undergrad;;0
34;8;75;2;Undergrad;;0
34;10;38;1;Undergrad;;0
41;17;58;4;Undergrad;;0
59;35;31;3;Graduated;;0
40;14;18;4;Advanced/Professional;;0
52;27;29;1;Graduated;;0
37;11;29;2;Advanced/Professional;;0
39;13;69;3;Undergrad;;0
49;23;121;1;Undergrad;;0
63;39;64;1;Advanced/Professional;;0
34;9;84;4;Graduated;;0
51;25;65;3;Graduated;;0
61;36;85;3;Graduated;;0
56;32;44;3;Undergrad;;0
62;38;174;1;Undergrad;;0
56;30;178;1;Undergrad;;0
58;32;55;4;Undergrad;;0
58;33;25;4;Graduated;;0
50;26;21;1;Undergrad;;0
44;20;72;3;Advanced/Professional;;0
49;23;129;1;Undergrad;;0
31;7;18;1;Advanced/Professional;;0
49;25;91;4;Graduated;;0
43;18;38;1;Advanced/Professional;;0
31;5;21;3;Undergrad;;0
66;41;38;1;Advanced/Professional;;0
41;17;154;1;Undergrad;;0
39;14;178;1;Undergrad;;0
46;21;85;1;Graduated;;0
57;33;93;2;Undergrad;;0
59;35;151;2;Undergrad;;0
30;4;78;4;Graduated;;0
26;2;135;1;Undergrad;;0
46;21;40;1;Undergrad;;0
66;41;80;4;Graduated;;0
50;25;18;2;Undergrad;;0
61;35;74;2;Graduated;;0
37;7;94;4;Advanced/Professional;;0
51;25;173;1;Graduated;;1
56;32;88;4;Graduated;;0
58;34;82;1;Undergrad;;0
41;15;54;3;Undergrad;;0
35;9;45;3;Undergrad;;0
38;14;39;1;Graduated;;0
26;2;20;4;Undergrad;;0
35;5;93;4;Advanced/Professional;;0
36;11;85;3;Advanced/Professional;;0
26;2;95;3;Undergrad;;0
53;28;48;2;Graduated;;0
56;32;22;1;Advanced/Professional;;0
44;14;33;1;Advanced/Professional;;0
47;23;40;2;Advanced/Professional;;0
32;8;30;4;Graduated;;0
52;27;22;4;Undergrad;;0
39;14;20;1;Advanced/Professional;;0
47;20;49;3;Graduated;;0
35;9;25;3;Graduated;;0
26;0;150;2;Undergrad;;0
43;19;32;4;Undergrad;;0
52;28;9;2;Undergrad;;0
30;5;23;2;Advanced/Professional;;0
36;12;18;4;Undergrad;;0
48;22;42;3;Graduated;;0
36;10;39;1;Undergrad;;0
58;34;84;4;Graduated;;0
35;11;101;3;Advanced/Professional;;1
59;35;43;4;Undergrad;;0
36;10;28;4;Undergrad;;0
45;21;59;2;Undergrad;;0
56;30;29;4;Advanced/Professional;;0
46;21;39;2;Undergrad;;0
26;0;42;4;Advanced/Professional;;0
37;11;24;4;Undergrad;;0
44;20;62;3;Advanced/Professional;;0
44;20;33;4;Undergrad;;0
33;7;73;1;Undergrad;;0
34;10;88;2;Undergrad;;0
35;11;58;3;Undergrad;;0
48;24;48;2;Advanced/Professional;;0
58;32;40;1;Graduated;;0
30;6;160;1;Undergrad;;0
62;37;39;3;Undergrad;;0
40;14;53;1;Undergrad;;0
42;16;32;3;Graduated;;0
43;19;32;3;Graduated;;0
58;34;11;2;Undergrad;;0
36;12;123;2;Advanced/Professional;;1
29;4;184;4;Advanced/Professional;;1
49;23;60;3;Graduated;;0
60;34;41;3;Advanced/Professional;;0
58;32;99;2;Undergrad;;0
50;24;83;3;Graduated;;0
46;22;134;2;Undergrad;;0
45;19;85;2;Graduated;;0
32;6;41;3;Undergrad;;0
42;17;44;1;Advanced/Professional;;0
30;6;62;1;Undergrad;;0
60;36;149;1;Undergrad;;0
46;21;115;2;Advanced/Professional;;1
32;6;25;3;Undergrad;;0
56;32;84;2;Undergrad;;0
56;31;81;2;Advanced/Professional;;0
30;6;181;1;Undergrad;;0
52;28;62;1;Advanced/Professional;;0
31;7;11;1;Advanced/Professional;;0
37;12;60;4;Advanced/Professional;;0
30;6;42;1;Advanced/Professional;;0
29;4;83;4;Graduated;;0
49;24;109;1;Undergrad;;0
49;23;70;1;Undergrad;;0
65;39;25;2;Undergrad;;0
54;24;72;3;Advanced/Professional;;0
36;10;183;2;Undergrad;;0
56;30;44;4;Undergrad;;0
34;8;52;4;Undergrad;;0
33;9;18;4;Graduated;;0
59;35;40;4;Undergrad;;0
49;23;174;3;Graduated;;1
61;34;41;4;Graduated;;0
31;6;81;2;Undergrad;;0
45;21;128;1;Undergrad;;0
35;10;135;3;Graduated;;1
37;11;65;2;Graduated;;0
58;32;145;2;Undergrad;;0
49;25;65;2;Advanced/Professional;;0
63;39;119;1;Undergrad;;0
55;31;124;2;Undergrad;;0
38;12;33;4;Advanced/Professional;;0
45;19;41;1;Undergrad;;0
44;20;105;1;Undergrad;;0
58;32;130;2;Undergrad;;0
56;31;80;4;Advanced/Professional;;0
37;13;115;1;Graduated;;0
50;24;62;2;Advanced/Professional;;0
34;8;165;1;Advanced/Professional;;1
51;25;34;3;Graduated;;0
49;24;18;1;Advanced/Professional;;0
33;7;44;1;Undergrad;;0
61;35;25;1;Graduated;;0
41;16;52;2;Advanced/Professional;;0
50;24;133;4;Graduated;;1
41;17;71;2;Undergrad;;0
38;12;61;4;Advanced/Professional;;0
51;27;62;2;Advanced/Professional;;0
63;39;33;3;Advanced/Professional;;0
55;30;28;2;Graduated;;0
46;22;53;4;Undergrad;;0
27;3;69;3;Graduated;;0
59;35;165;2;Undergrad;;0
26;0;75;3;Advanced/Professional;;0
61;36;54;3;Undergrad;;0
44;19;142;1;Advanced/Professional;;1
53;29;53;4;Advanced/Professional;;0
34;9;41;1;Undergrad;;0
40;15;43;4;Undergrad;;0
56;32;79;3;Undergrad;;0
57;32;24;2;Advanced/Professional;;0
43;19;73;3;Undergrad;;0
38;13;129;3;Advanced/Professional;;1
60;34;50;3;Advanced/Professional;;0
54;30;28;2;Undergrad;;0
51;26;64;4;Advanced/Professional;;0
41;15;49;3;Advanced/Professional;;0
25;1;121;1;Undergrad;;0
58;28;58;3;Advanced/Professional;;0
61;35;51;3;Advanced/Professional;;0
56;31;61;4;Undergrad;;0
43;19;35;1;Advanced/Professional;;0
42;12;39;3;Advanced/Professional;;0
48;22;74;1;Advanced/Professional;;0
45;20;201;2;Undergrad;;0
40;15;81;2;Undergrad;;0
43;18;44;1;Undergrad;;0
52;26;19;1;Advanced/Professional;;0
54;29;85;4;Advanced/Professional;;0
26;1;74;4;Undergrad;;0
26;0;54;3;Graduated;;0
33;8;58;2;Undergrad;;0
40;15;18;2;Graduated;;0
64;40;88;1;Undergrad;;0
62;37;19;3;Undergrad;;0
54;28;49;1;Advanced/Professional;;0
34;9;101;3;Graduated;;0
40;16;138;2;Undergrad;;0
41;16;25;2;Graduated;;0
48;22;120;1;Undergrad;;0
46;22;153;2;Undergrad;;0
51;26;28;1;Graduated;;0
30;4;110;1;Advanced/Professional;;0
65;39;94;1;Undergrad;;0
49;24;48;1;Graduated;;0
29;5;123;2;Undergrad;;0
36;10;33;4;Graduated;;0
50;25;42;2;Graduated;;0
41;16;68;3;Undergrad;;0
42;16;28;4;Advanced/Professional;;0
37;11;42;3;Advanced/Professional;;0
31;5;28;1;Undergrad;;0
40;15;73;3;Undergrad;;0
36;12;89;2;Undergrad;;0
64;39;82;4;Graduated;;0
37;13;83;2;Graduated;;0
43;19;121;1;Graduated;;1
57;33;28;1;Advanced/Professional;;0
62;36;39;2;Undergrad;;0
63;38;110;3;Graduated;;0
57;27;55;1;Advanced/Professional;;0
59;35;111;1;Undergrad;;0
47;23;94;1;Undergrad;;0
26;0;85;2;Advanced/Professional;;0
59;33;81;2;Undergrad;0;0
45;20;94;3;Advanced/Professional;0;0
33;8;162;1;Undergrad;1;0
61;35;80;4;Advanced/Professional;0;0
54;29;70;3;Graduated;1;0
46;22;19;3;Undergrad;0;0
28;4;112;2;Graduated;0;1
52;26;109;1;Undergrad;1;0
26;0;12;1;Graduated;0;0
49;24;33;3;Graduated;0;0
42;18;49;2;Undergrad;1;0
51;26;42;1;Graduated;0;0
39;13;41;2;Undergrad;1;0
44;20;43;1;Undergrad;1;0
29;5;64;4;Undergrad;1;0
47;23;19;1;Undergrad;1;0
53;27;65;1;Advanced/Professional;1;0
29;3;53;4;Advanced/Professional;0;0
47;21;32;3;Undergrad;0;0
45;19;22;3;Undergrad;1;0
63;37;39;2;Advanced/Professional;1;0
39;13;59;4;Advanced/Professional;1;0
29;0;50;2;Advanced/Professional;1;0
50;26;19;1;Advanced/Professional;0;0
51;27;55;1;Graduated;0;0
58;28;81;1;Advanced/Professional;0;0
39;14;108;3;Advanced/Professional;1;0
46;20;122;3;Advanced/Professional;1;1
32;6;98;2;Advanced/Professional;0;0
53;27;110;1;Undergrad;0;0
29;5;33;1;Graduated;0;0
41;17;34;1;Undergrad;0;0
41;16;69;1;Graduated;0;0
58;32;41;4;Undergrad;1;0
45;19;60;2;Advanced/Professional;0;0
37;13;95;2;Graduated;1;0
58;28;73;1;Advanced/Professional;0;0
58;32;41;3;Advanced/Professional;1;0
31;1;68;4;Advanced/Professional;0;0
59;33;64;4;Graduated;1;0
38;11;29;4;Graduated;0;0
29;5;31;1;Graduated;1;0
40;15;54;3;Advanced/Professional;0;0
57;27;63;4;Advanced/Professional;0;0
50;26;92;1;Graduated;1;0
29;5;135;3;Undergrad;1;1
34;9;195;2;Undergrad;0;0
36;10;45;4;Undergrad;1;0
51;26;72;1;Undergrad;0;0
27;1;98;4;Advanced/Professional;1;0
48;23;30;3;Graduated;0;0
32;6;78;1;Advanced/Professional;0;0
48;23;43;3;Graduated;0;0
34;8;85;1;Undergrad;1;0
24;0;38;1;Advanced/Professional;0;0
55;25;58;4;Advanced/Professional;1;0
51;25;92;1;Graduated;1;0
30;5;13;4;Advanced/Professional;0;0
45;21;218;2;Undergrad;0;0
64;40;75;3;Advanced/Professional;0;0
29;3;40;1;Advanced/Professional;0;0
30;4;15;4;Undergrad;0;0
63;39;24;2;Advanced/Professional;0;0
65;40;49;3;Graduated;0;0
28;4;83;3;Undergrad;1;0
