Idade;Anos_experiencia;Renda;Familia;Educacao;Hipoteca;Cartao_credito;Emprestimo_pessoal
40;16;83,0;4;Undergrad;0;1;0
42;16;62,0;1;Advanced/Professional;170;1;0
29;4;134,0;2;Undergrad;204;0;0
40;16;75,0;3;Undergrad;79;0;0
31;7;109,0;2;Graduated;341;1;0
35;10;152,0;2;Undergrad;0;0;0
62;36;83,0;4;Advanced/Professional;0;0;0
51;26;52,0;4;Advanced/Professional;0;0;0
32;6;31,0;2;Advanced/Professional;0;1;0
27;3;135,0;3;Advanced/Professional;449;1;1
62;37;98,0;1;Undergrad;151;0;0
66;41;14,0;4;Graduated;0;0;0
53;27;64,0;4;Undergrad;0;1;0
49;25;109,0;2;Undergrad;0;0;0
65;40;118,0;1;Undergrad;333;1;0
30;5;80,0;4;Graduated;0;0;0
60;34;51,0;3;Advanced/Professional;0;0;0
30;6;115,0;4;Graduated;0;0;1
54;28;83,0;1;Undergrad;0;0;0
54;28;90,0;1;Undergrad;0;0;0
37;12;28,0;4;Undergrad;0;0;0
32;7;82,0;2;Undergrad;221;1;0
51;27;24,0;3;Undergrad;0;1;0
46;22;71,0;2;Undergrad;0;1;0
41;17;80,0;1;Undergrad;0;0;0
62;36;109,0;4;Advanced/Professional;0;0;0
54;28;140,0;1;Undergrad;0;0;0
52;27;39,0;4;Graduated;0;0;0
51;25;39,0;1;Graduated;98;0;0
24;0;50,0;3;Graduated;0;0;0
61;35;31,0;2;Undergrad;0;0;0
55;25;35,0;3;Advanced/Professional;144;1;0
37;11;44,0;4;Undergrad;0;1;0
64;38;35,0;1;Advanced/Professional;0;0;0
34;8;20,0;2;Undergrad;106;1;0
31;7;10,0;4;Graduated;0;0;0
42;18;83,0;4;Advanced/Professional;0;0;0
47;22;203,0;2;Undergrad;0;0;0
29;5;84,0;3;Undergrad;0;0;0
34;8;41,0;4;Undergrad;0;0;0
36;11;164,0;2;Undergrad;0;1;0
34;10;152,0;2;Undergrad;0;0;0
26;2;62,0;4;Undergrad;0;0;0
48;24;12,0;4;Undergrad;89;0;0
47;23;28,0;4;Undergrad;0;0;0
39;13;52,0;1;Undergrad;0;1;0
62;37;19,0;3;Graduated;97;0;0
34;9;35,0;3;Undergrad;0;0;0
43;19;28,0;4;Undergrad;96;0;0
55;30;70,0;3;Graduated;0;1;0
65;40;140,0;1;Undergrad;0;0;0
26;0;102,0;4;Advanced/Professional;0;0;0
57;27;50,0;4;Advanced/Professional;0;0;0
32;7;61,0;3;Undergrad;205;1;0
35;9;188,0;2;Graduated;259;0;1
63;33;178,0;4;Advanced/Professional;0;0;1
49;25;44,0;4;Graduated;194;0;0
23;0;12,0;4;Undergrad;0;1;0
30;6;69,0;4;Undergrad;188;1;0
43;19;132,0;1;Undergrad;0;0;0
39;14;128,0;2;Undergrad;196;0;0
31;6;44,0;4;Undergrad;122;0;0
65;39;44,0;1;Advanced/Professional;0;1;0
34;8;34,0;2;Advanced/Professional;0;0;0
37;12;132,0;2;Undergrad;0;0;0
62;38;158,0;2;Undergrad;0;1;0
33;9;83,0;1;Undergrad;0;0;0
48;22;28,0;1;Advanced/Professional;75;0;0
33;9;131,0;3;Advanced/Professional;0;0;1
45;19;31,0;3;Graduated;0;1;0
44;19;40,0;4;Graduated;0;0;0
37;11;71,0;2;Undergrad;127;0;0
31;5;42,0;2;Advanced/Professional;0;0;0
56;31;35,0;3;Graduated;114;0;0
30;4;81,0;2;Undergrad;0;0;0
61;35;91,0;2;Undergrad;0;0;0
32;7;129,0;4;Graduated;0;1;1
51;27;75,0;1;Undergrad;0;0;0
26;1;54,0;4;Graduated;230;0;0
31;5;43,0;1;Undergrad;0;0;0
43;18;94,0;4;Graduated;0;0;0
57;32;84,0;4;Advanced/Professional;0;1;0
42;18;34,0;1;Graduated;0;0;0
48;23;15,0;4;Undergrad;0;0;0
46;21;99,0;2;Advanced/Professional;194;0;0
33;7;15,0;1;Graduated;82;1;0
45;21;83,0;4;Advanced/Professional;0;0;0
31;6;83,0;4;Advanced/Professional;0;0;0
42;18;143,0;1;Undergrad;0;0;0
56;30;81,0;4;Advanced/Professional;0;0;0
63;39;39,0;1;Graduated;0;0;0
42;18;158,0;2;Graduated;277;1;1
50;24;62,0;1;Advanced/Professional;0;0;0
31;6;64,0;2;Undergrad;0;1;0
65;40;29,0;1;Graduated;0;0;0
60;34;64,0;3;Undergrad;0;0;0
34;10;21,0;4;Graduated;0;0;0
62;32;142,0;2;Advanced/Professional;0;1;1
56;30;64,0;3;Undergrad;0;0;0
51;25;40,0;4;Undergrad;0;1;0
44;19;61,0;3;Graduated;0;0;0
41;16;44,0;1;Advanced/Professional;0;0;0
43;16;78,0;3;Graduated;161;1;0
25;0;25,0;2;Advanced/Professional;0;0;0
40;16;125,0;2;Undergrad;0;1;0
53;29;63,0;2;Advanced/Professional;0;0;0
54;30;54,0;1;Advanced/Professional;185;0;0
36;12;92,0;2;Undergrad;184;0;0
26;2;119,0;2;Undergrad;381;1;0
35;11;40,0;1;Graduated;0;0;0
29;4;41,0;1;Undergrad;0;0;0
35;11;81,0;2;Undergrad;0;1;0
28;4;101,0;3;Undergrad;270;0;0
48;24;25,0;4;Graduated;0;0;0
46;20;55,0;1;Graduated;0;0;0
31;7;43,0;1;Advanced/Professional;166;1;0
40;16;98,0;2;Graduated;98;0;0
27;1;112,0;4;Advanced/Professional;402;1;0
32;2;69,0;4;Advanced/Professional;102;0;0
67;43;79,0;4;Graduated;215;1;0
24;0;118,0;2;Undergrad;0;0;0
45;18;81,0;3;Graduated;251;1;0
26;0;19,0;1;Graduated;121;0;0
42;17;139,0;2;Advanced/Professional;0;0;1
65;40;63,0;3;Graduated;0;0;0
59;33;102,0;2;Undergrad;0;0;0
30;5;40,0;4;Graduated;0;0;0
32;6;44,0;1;Undergrad;81;1;0
36;12;59,0;3;Undergrad;216;0;0
48;24;224,0;2;Undergrad;0;1;0
56;31;64,0;2;Advanced/Professional;0;0;0
44;20;129,0;2;Undergrad;0;0;0
60;34;43,0;1;Undergrad;0;1;0
51;27;12,0;3;Undergrad;0;1;0
34;10;53,0;3;Graduated;0;0;0
45;21;39,0;2;Advanced/Professional;0;1;0
47;23;65,0;1;Undergrad;0;0;0
29;5;18,0;1;Advanced/Professional;94;1;0
52;28;55,0;1;Advanced/Professional;0;0;0
61;35;60,0;1;Advanced/Professional;0;0;0
40;14;42,0;2;Undergrad;187;0;0
24;0;44,0;3;Graduated;0;0;0
33;7;111,0;2;Undergrad;0;0;0
33;8;62,0;1;Undergrad;0;0;0
52;26;44,0;2;Advanced/Professional;148;1;0
40;14;69,0;1;Advanced/Professional;0;0;0
45;20;62,0;3;Advanced/Professional;172;0;0
27;3;35,0;1;Graduated;0;0;0
38;13;91,0;1;Undergrad;0;1;0
50;26;12,0;1;Undergrad;96;0;0
41;15;89,0;3;Undergrad;292;0;0
60;34;65,0;4;Graduated;0;0;0
64;34;179,0;2;Advanced/Professional;400;0;1
34;8;82,0;2;Advanced/Professional;0;1;0
30;6;48,0;1;Undergrad;0;0;0
31;4;20,0;4;Graduated;0;0;0
41;15;91,0;1;Advanced/Professional;330;0;0
61;37;122,0;2;Undergrad;0;0;0
42;18;22,0;1;Advanced/Professional;0;0;0
48;23;43,0;2;Undergrad;0;0;0
59;34;38,0;4;Undergrad;0;1;0
57;33;61,0;3;Undergrad;0;0;0
37;13;33,0;4;Graduated;0;0;0
53;27;145,0;1;Undergrad;345;0;0
53;27;170,0;1;Undergrad;0;0;0
26;2;55,0;3;Graduated;0;0;0
39;14;40,0;1;Advanced/Professional;0;0;0
35;11;68,0;2;Undergrad;126;1;0
59;33;53,0;3;Undergrad;0;0;0
43;18;63,0;3;Advanced/Professional;0;0;0
39;15;123,0;2;Undergrad;92;1;0
49;24;13,0;2;Undergrad;0;0;0
47;23;12,0;4;Undergrad;102;1;0
41;17;53,0;2;Undergrad;102;0;0
57;33;79,0;1;Graduated;294;1;0
42;17;89,0;1;Graduated;170;0;0
61;36;188,0;1;Graduated;0;0;1
56;26;62,0;3;Advanced/Professional;0;0;0
29;3;123,0;3;Advanced/Professional;428;0;1
25;0;40,0;3;Graduated;0;0;0
32;8;119,0;4;Advanced/Professional;0;0;1
37;12;123,0;4;Graduated;253;1;1
31;5;23,0;1;Graduated;0;1;0
38;14;62,0;1;Advanced/Professional;255;0;0
40;14;69,0;3;Undergrad;106;0;0
61;36;124,0;2;Undergrad;0;1;0
50;26;52,0;4;Advanced/Professional;0;0;0
32;7;134,0;2;Undergrad;0;0;0
62;36;58,0;1;Graduated;0;0;0
62;37;45,0;3;Graduated;200;1;0
40;15;75,0;4;Graduated;0;0;0
59;34;23,0;4;Graduated;78;0;0
43;19;123,0;3;Undergrad;0;0;1
62;37;48,0;3;Undergrad;0;0;0
48;22;145,0;1;Undergrad;140;0;0
29;5;31,0;1;Advanced/Professional;0;0;0
58;32;38,0;3;Advanced/Professional;0;0;0
43;18;78,0;4;Advanced/Professional;0;0;0
39;15;94,0;2;Undergrad;0;0;0
33;7;84,0;1;Advanced/Professional;0;0;0
40;15;22,0;1;Advanced/Professional;0;0;0
28;3;78,0;4;Undergrad;0;1;0
38;11;75,0;3;Graduated;0;0;0
65;40;71,0;3;Undergrad;0;1;0
35;11;24,0;1;Advanced/Professional;0;1;0
29;5;112,0;2;Undergrad;0;1;0
61;35;53,0;1;Graduated;167;0;0
46;21;41,0;1;Advanced/Professional;0;0;0
50;23;25,0;1;Graduated;0;0;0
60;33;42,0;4;Graduated;194;0;0
54;27;51,0;3;Graduated;113;1;0
43;18;19,0;2;Graduated;0;0;0
38;14;90,0;2;Undergrad;258;1;0
46;22;89,0;4;Graduated;0;0;0
64;39;22,0;3;Undergrad;0;1;0
24;0;119,0;1;Undergrad;0;0;0
39;13;93,0;4;Advanced/Professional;0;0;1
34;8;18,0;4;Undergrad;0;0;0
65;40;32,0;1;Advanced/Professional;120;0;0
38;14;182,0;3;Advanced/Professional;0;1;1
62;36;19,0;2;Advanced/Professional;0;1;0
59;35;85,0;1;Advanced/Professional;0;1;1
49;25;90,0;4;Graduated;0;0;0
57;32;59,0;2;Undergrad;134;0;0
64;38;84,0;1;Undergrad;0;0;0
47;22;95,0;2;Graduated;0;0;1
30;6;13,0;3;Advanced/Professional;0;0;0
42;18;88,0;4;Undergrad;0;1;0
53;28;34,0;2;Advanced/Professional;0;1;0
50;24;11,0;4;Advanced/Professional;0;1;0
62;38;80,0;4;Graduated;0;0;0
34;10;41,0;1;Undergrad;0;1;0
47;21;90,0;2;Advanced/Professional;0;0;0
62;37;93,0;3;Advanced/Professional;0;1;1
61;35;81,0;4;Graduated;0;0;0
59;34;60,0;2;Undergrad;0;0;0
47;21;39,0;3;Graduated;0;1;0
65;39;22,0;3;Graduated;0;0;0
56;32;32,0;2;Undergrad;79;0;0
56;32;28,0;1;Advanced/Professional;0;0;0
31;7;35,0;2;Graduated;0;1;0
61;31;154,0;3;Advanced/Professional;351;1;1
42;18;189,0;2;Undergrad;0;0;0
44;19;40,0;4;Advanced/Professional;84;0;0
47;21;88,0;2;Graduated;0;0;0
30;6;124,0;2;Undergrad;0;0;0
62;38;23,0;2;Advanced/Professional;0;0;0
56;32;23,0;4;Undergrad;0;1;0
25;0;139,0;2;Undergrad;0;1;0
53;28;173,0;4;Undergrad;427;0;1
26;0;42,0;4;Advanced/Professional;153;0;0
59;35;161,0;1;Undergrad;160;1;0
62;36;28,0;3;Graduated;0;0;0
58;32;191,0;4;Advanced/Professional;194;1;1
40;14;42,0;2;Undergrad;106;1;0
35;5;81,0;4;Advanced/Professional;0;0;0
51;25;175,0;3;Undergrad;312;0;1
41;15;82,0;3;Undergrad;0;0;0
51;27;53,0;1;Advanced/Professional;0;1;0
27;1;142,0;3;Undergrad;0;0;1
46;21;42,0;4;Advanced/Professional;0;0;0
46;20;64,0;4;Undergrad;189;0;0
31;5;90,0;2;Undergrad;0;0;0
58;32;44,0;1;Graduated;0;0;0
42;18;29,0;1;Advanced/Professional;0;0;0
59;35;93,0;2;Undergrad;0;1;0
54;24;69,0;3;Advanced/Professional;132;0;0
35;11;82,0;2;Graduated;0;1;0
34;9;180,0;2;Advanced/Professional;0;0;1
46;21;13,0;2;Advanced/Professional;0;0;0
52;28;72,0;1;Undergrad;178;0;0
55;30;54,0;3;Undergrad;0;0;0
34;9;104,0;1;Undergrad;0;1;0
57;32;44,0;2;Graduated;157;0;0
45;19;40,0;1;Undergrad;0;1;0
29;3;190,0;2;Undergrad;246;1;0
49;23;64,0;4;Undergrad;0;1;0
36;11;9,0;2;Graduated;99;0;0
57;31;38,0;4;Graduated;0;0;0
25;0;72,0;3;Advanced/Professional;0;0;0
43;17;82,0;1;Undergrad;79;0;0
27;2;48,0;2;Advanced/Professional;119;0;0
54;28;82,0;4;Advanced/Professional;294;0;0
53;26;14,0;2;Graduated;83;0;0
55;29;162,0;1;Undergrad;0;1;0
43;19;54,0;2;Undergrad;0;0;0
35;11;90,0;2;Undergrad;0;0;0
59;34;64,0;4;Undergrad;0;0;0
42;18;65,0;3;Advanced/Professional;0;1;0
51;25;113,0;2;Undergrad;0;0;0
57;32;38,0;2;Advanced/Professional;0;0;0
39;15;65,0;1;Advanced/Professional;0;0;0
53;27;39,0;4;Advanced/Professional;0;0;0
31;6;174,0;2;Undergrad;0;1;0
33;3;59,0;2;Advanced/Professional;0;0;0
38;14;43,0;2;Undergrad;0;0;0
47;21;24,0;2;Advanced/Professional;0;1;0
63;39;50,0;1;Graduated;166;0;0
44;19;68,0;1;Advanced/Professional;0;0;0
61;37;61,0;3;Advanced/Professional;0;0;0
52;28;21,0;4;Graduated;0;0;0
59;34;21,0;2;Graduated;0;0;0
56;32;31,0;4;Undergrad;0;0;0
58;33;70,0;4;Undergrad;0;0;0
30;6;25,0;3;Graduated;135;1;0
42;17;78,0;1;Advanced/Professional;0;0;0
51;27;19,0;1;Undergrad;0;0;0
60;35;23,0;1;Advanced/Professional;0;0;0
30;4;40,0;4;Undergrad;0;0;0
49;23;22,0;1;Advanced/Professional;0;0;0
26;0;71,0;4;Graduated;0;0;0
36;12;58,0;1;Graduated;0;0;0
65;40;75,0;3;Undergrad;0;0;0
27;0;40,0;1;Graduated;110;1;0
60;35;155,0;1;Advanced/Professional;0;1;1
32;6;83,0;4;Graduated;0;0;0
46;20;99,0;3;Undergrad;0;0;0
60;36;59,0;1;Graduated;0;0;0
28;2;53,0;3;Graduated;0;0;0
50;26;11,0;4;Undergrad;0;0;0
52;28;179,0;4;Advanced/Professional;0;0;1
29;0;71,0;2;Advanced/Professional;0;0;0
30;4;85,0;4;Advanced/Professional;0;0;0
42;18;49,0;3;Advanced/Professional;0;0;0
32;6;122,0;2;Undergrad;0;1;0
40;15;171,0;2;Undergrad;0;0;0
49;24;138,0;2;Graduated;0;0;1
53;23;8,0;4;Advanced/Professional;0;0;0
42;17;59,0;4;Undergrad;0;0;0
38;14;49,0;3;Undergrad;0;0;0
60;34;92,0;2;Undergrad;0;0;0
27;3;75,0;4;Undergrad;0;0;0
61;35;60,0;1;Graduated;0;1;0
27;2;41,0;2;Graduated;0;0;0
45;21;40,0;3;Graduated;0;1;0
41;16;81,0;2;Undergrad;146;1;0
44;20;52,0;1;Advanced/Professional;196;1;0
38;14;25,0;4;Undergrad;0;0;0
39;15;139,0;1;Undergrad;353;0;0
48;22;54,0;1;Graduated;0;0;0
47;22;81,0;1;Undergrad;0;1;0
64;39;73,0;3;Undergrad;0;1;0
27;0;30,0;4;Advanced/Professional;0;1;0
66;41;59,0;3;Undergrad;0;0;0
43;17;21,0;3;Undergrad;0;0;0
34;9;65,0;3;Graduated;104;0;0
28;2;41,0;3;Graduated;161;0;0
52;28;52,0;4;Advanced/Professional;121;0;0
45;20;84,0;4;Graduated;180;0;0
24;0;135,0;2;Undergrad;0;0;0
39;14;18,0;4;Advanced/Professional;0;0;0
40;16;34,0;1;Undergrad;0;1;0
30;5;85,0;4;Advanced/Professional;0;0;0
49;23;23,0;1;Advanced/Professional;0;0;0
53;27;65,0;4;Graduated;0;1;0
56;30;195,0;1;Undergrad;0;0;0
50;24;40,0;4;Undergrad;89;0;0
53;29;141,0;2;Advanced/Professional;0;0;1
60;34;95,0;2;Graduated;322;1;0
58;33;23,0;3;Graduated;131;0;0
43;19;82,0;2;Graduated;0;1;0
46;21;53,0;4;Advanced/Professional;0;0;0
29;3;10,0;4;Undergrad;87;1;0
56;30;75,0;1;Graduated;125;0;0
48;23;23,0;4;Graduated;122;0;0
61;36;133,0;1;Undergrad;0;0;0
41;17;129,0;1;Undergrad;0;1;0
35;11;85,0;4;Graduated;131;0;0
48;23;168,0;2;Undergrad;308;0;0
43;19;83,0;4;Advanced/Professional;0;0;0
37;12;52,0;2;Graduated;0;0;0
47;22;114,0;1;Undergrad;0;1;0
29;3;81,0;1;Advanced/Professional;0;0;0
63;38;32,0;1;Graduated;0;0;0
43;19;63,0;3;Advanced/Professional;0;0;0
57;32;70,0;3;Advanced/Professional;0;0;0
55;31;20,0;2;Undergrad;0;0;0
47;23;138,0;2;Undergrad;0;1;0
58;34;63,0;4;Graduated;0;0;0
53;28;85,0;1;Advanced/Professional;118;0;0
59;35;180,0;2;Graduated;0;1;1
46;22;80,0;4;Advanced/Professional;0;0;0
41;15;53,0;1;Advanced/Professional;0;0;0
46;20;72,0;2;Graduated;75;0;0
44;18;123,0;3;Undergrad;0;1;1
44;18;91,0;2;Advanced/Professional;0;0;0
50;26;148,0;2;Undergrad;0;0;0
51;25;163,0;2;Advanced/Professional;0;0;1
55;30;28,0;4;Advanced/Professional;149;1;0
37;12;193,0;1;Undergrad;0;0;0
34;10;22,0;3;Advanced/Professional;0;0;0
59;34;74,0;4;Undergrad;0;1;0
45;20;70,0;4;Advanced/Professional;0;1;0
30;4;11,0;1;Graduated;0;1;0
32;8;61,0;3;Graduated;0;0;0
61;37;41,0;1;Undergrad;0;1;0
54;28;108,0;4;Graduated;0;0;1
35;10;23,0;4;Advanced/Professional;0;1;0
63;38;135,0;2;Advanced/Professional;183;0;1
66;40;30,0;2;Advanced/Professional;86;0;0
48;24;144,0;4;Graduated;0;0;1
60;34;139,0;4;Undergrad;0;0;1
41;17;143,0;2;Advanced/Professional;209;0;1
31;7;44,0;1;Undergrad;0;1;0
58;31;49,0;4;Graduated;0;0;0
67;42;75,0;4;Graduated;182;0;0
35;9;43,0;2;Undergrad;0;0;0
40;14;59,0;3;Advanced/Professional;0;0;0
42;17;154,0;3;Undergrad;0;1;1
44;18;75,0;1;Advanced/Professional;0;1;0
47;23;75,0;1;Graduated;0;1;0
59;35;88,0;2;Undergrad;278;0;0
29;3;91,0;1;Advanced/Professional;0;0;1
36;6;11,0;1;Advanced/Professional;0;1;0
47;22;22,0;1;Advanced/Professional;0;0;0
55;29;49,0;2;Advanced/Professional;220;1;0
41;17;140,0;1;Undergrad;342;0;0
51;25;99,0;2;Graduated;0;0;0
26;2;82,0;2;Undergrad;199;0;0
33;9;10,0;4;Undergrad;81;1;0
30;5;109,0;4;Graduated;103;1;0
30;4;45,0;4;Advanced/Professional;0;0;0
45;19;93,0;2;Graduated;0;0;0
40;16;89,0;3;Graduated;216;0;1
42;15;39,0;3;Graduated;132;0;0
50;26;21,0;1;Undergrad;89;0;0
62;37;31,0;3;Undergrad;0;0;0
63;37;31,0;1;Advanced/Professional;0;0;0
43;19;52,0;4;Graduated;0;0;0
49;25;13,0;1;Advanced/Professional;0;0;0
51;25;21,0;2;Advanced/Professional;76;0;0
61;36;50,0;4;Undergrad;189;0;0
43;19;81,0;4;Advanced/Professional;0;1;0
43;19;74,0;4;Undergrad;0;1;0
61;36;89,0;3;Undergrad;0;0;0
35;9;82,0;3;Graduated;0;0;0
59;33;88,0;4;Graduated;0;0;0
40;16;61,0;3;Advanced/Professional;0;0;0
61;36;139,0;2;Undergrad;0;0;0
48;23;29,0;1;Graduated;0;0;0
37;11;51,0;3;Undergrad;0;1;0
56;32;58,0;1;Advanced/Professional;241;0;0
35;9;21,0;2;Advanced/Professional;125;0;0
35;8;43,0;2;Graduated;0;0;0
40;16;104,0;2;Graduated;0;0;0
50;23;9,0;1;Graduated;98;0;0
49;25;39,0;3;Graduated;0;0;0
46;22;89,0;1;Undergrad;0;1;0
64;40;21,0;2;Advanced/Professional;0;0;0
60;35;173,0;3;Advanced/Professional;0;0;1
45;21;29,0;1;Advanced/Professional;105;1;0
52;27;43,0;4;Graduated;0;1;0
58;34;30,0;3;Graduated;0;0;0
54;30;39,0;4;Advanced/Professional;0;0;0
48;22;83,0;2;Advanced/Professional;248;0;0
51;25;58,0;3;Graduated;223;0;0
53;26;8,0;1;Graduated;0;1;0
57;27;39,0;3;Advanced/Professional;0;1;0
43;18;204,0;2;Undergrad;0;0;0
37;13;45,0;1;Undergrad;0;0;0
32;7;111,0;1;Undergrad;0;0;0
34;10;83,0;2;Graduated;148;0;0
54;24;83,0;1;Advanced/Professional;0;0;0
62;36;115,0;2;Undergrad;202;1;0
56;32;60,0;1;Advanced/Professional;227;0;0
39;15;53,0;1;Undergrad;0;0;0
32;7;134,0;2;Undergrad;0;0;0
50;24;91,0;1;Advanced/Professional;0;0;0
27;1;91,0;2;Undergrad;0;0;0
37;12;128,0;2;Undergrad;0;1;0
60;34;78,0;3;Undergrad;0;0;0
43;19;161,0;2;Undergrad;464;0;0
62;36;60,0;3;Advanced/Professional;0;0;0
39;14;161,0;1;Undergrad;509;0;0
34;9;40,0;4;Graduated;0;1;0
46;21;68,0;1;Graduated;0;0;0
46;22;74,0;3;Undergrad;0;0;0
51;26;55,0;3;Graduated;93;0;0
44;20;145,0;1;Undergrad;0;1;0
60;35;24,0;1;Graduated;0;0;0
65;39;10,0;1;Graduated;0;0;0
58;33;138,0;2;Undergrad;0;0;0
37;12;63,0;4;Advanced/Professional;0;0;0
52;28;54,0;4;Advanced/Professional;0;1;0
42;16;62,0;3;Advanced/Professional;0;0;0
54;29;81,0;1;Advanced/Professional;0;0;0
54;28;61,0;3;Graduated;0;1;0
51;27;68,0;1;Advanced/Professional;0;0;0
59;35;78,0;2;Undergrad;0;0;0
41;17;165,0;2;Undergrad;157;0;0
43;17;48,0;3;Graduated;0;1;0
52;26;155,0;3;Graduated;0;0;1
52;26;158,0;2;Advanced/Professional;251;1;1
57;31;52,0;1;Undergrad;0;0;0
53;28;18,0;4;Undergrad;0;0;0
58;33;42,0;4;Undergrad;0;0;0
59;33;18,0;2;Advanced/Professional;0;0;0
57;31;40,0;2;Undergrad;0;1;0
27;2;44,0;4;Graduated;0;0;0
42;16;11,0;1;Undergrad;87;1;0
52;26;194,0;2;Graduated;0;0;1
49;23;108,0;2;Graduated;0;0;0
47;23;12,0;4;Graduated;0;0;0
45;19;19,0;3;Undergrad;94;1;0
25;1;150,0;1;Undergrad;0;0;0
47;22;89,0;4;Advanced/Professional;0;0;0
44;19;83,0;2;Advanced/Professional;0;1;0
30;3;79,0;4;Graduated;0;0;0
63;38;102,0;4;Graduated;0;0;0
50;24;155,0;1;Undergrad;0;1;0
40;16;138,0;1;Undergrad;0;0;0
56;31;51,0;3;Undergrad;0;1;0
39;15;80,0;2;Graduated;86;1;0
42;18;135,0;2;Undergrad;0;1;0
28;1;34,0;4;Graduated;162;1;0
26;0;195,0;3;Advanced/Professional;0;0;1
58;32;62,0;3;Advanced/Professional;217;1;0
38;13;173,0;2;Undergrad;243;0;0
23;0;149,0;2;Undergrad;0;0;0
53;29;20,0;1;Undergrad;131;1;0
54;28;42,0;4;Undergrad;0;1;0
42;17;28,0;1;Advanced/Professional;0;1;0
54;28;95,0;1;Graduated;0;0;0
66;42;95,0;2;Advanced/Professional;0;0;0
46;21;34,0;1;Undergrad;124;0;0
63;37;191,0;2;Advanced/Professional;205;0;1
63;38;41,0;2;Undergrad;173;1;0
58;34;150,0;1;Undergrad;481;0;0
65;41;91,0;2;Advanced/Professional;146;0;0
35;9;84,0;4;Graduated;0;0;0
33;9;73,0;4;Undergrad;140;0;0
43;19;122,0;1;Undergrad;0;0;0
30;5;73,0;1;Graduated;133;0;0
61;37;20,0;2;Advanced/Professional;0;0;0
49;24;130,0;4;Undergrad;281;0;1
52;27;85,0;3;Advanced/Professional;0;0;1
45;21;134,0;2;Undergrad;0;1;0
64;39;98,0;3;Graduated;80;0;0
26;1;54,0;2;Advanced/Professional;0;0;0
35;11;41,0;3;Undergrad;0;0;0
45;19;128,0;4;Advanced/Professional;0;0;1
44;20;132,0;3;Undergrad;308;0;1
34;8;188,0;1;Advanced/Professional;0;0;1
65;41;170,0;4;Graduated;0;1;1
32;8;14,0;3;Advanced/Professional;111;0;0
41;15;93,0;1;Advanced/Professional;0;0;0
52;28;79,0;1;Graduated;0;1;0
35;9;79,0;4;Graduated;0;0;0
51;26;62,0;4;Advanced/Professional;119;0;0
30;6;95,0;2;Undergrad;0;0;0
58;33;60,0;4;Advanced/Professional;0;0;0
49;23;75,0;1;Graduated;0;1;0
63;38;85,0;4;Graduated;0;1;0
40;15;143,0;1;Undergrad;0;0;0
27;0;34,0;1;Graduated;112;1;0
38;14;44,0;2;Undergrad;0;0;0
52;28;31,0;4;Graduated;151;0;0
49;24;13,0;4;Undergrad;111;0;0
59;35;52,0;4;Undergrad;0;1;0
32;8;42,0;1;Advanced/Professional;102;0;0
30;4;102,0;4;Advanced/Professional;139;1;0
64;38;143,0;2;Advanced/Professional;0;0;1
59;33;10,0;4;Advanced/Professional;0;0;0
62;37;44,0;1;Advanced/Professional;0;0;0
61;37;158,0;2;Undergrad;306;1;0
53;26;12,0;2;Graduated;0;1;0
51;26;59,0;1;Undergrad;139;0;0
55;29;92,0;1;Graduated;0;0;0
36;10;82,0;2;Undergrad;0;1;0
44;19;44,0;4;Graduated;0;0;0
26;2;182,0;2;Graduated;0;0;1
54;30;121,0;2;Undergrad;0;0;0
35;11;38,0;1;Undergrad;0;1;0
34;10;92,0;2;Undergrad;0;1;0
28;3;53,0;2;Advanced/Professional;0;0;0
32;7;45,0;3;Undergrad;83;0;0
38;14;63,0;1;Graduated;0;0;0
53;28;181,0;1;Undergrad;0;0;0
26;1;184,0;2;Advanced/Professional;577;1;1
45;21;33,0;3;Undergrad;136;1;0
58;33;22,0;3;Undergrad;0;0;0
59;33;99,0;2;Undergrad;0;0;0
45;18;44,0;3;Graduated;193;0;0
64;39;101,0;4;Graduated;0;1;0
30;3;32,0;1;Graduated;0;1;0
40;16;59,0;4;Undergrad;0;0;0
61;36;25,0;2;Graduated;0;1;0
40;16;140,0;3;Undergrad;0;0;1
40;10;29,0;1;Advanced/Professional;0;0;0
43;19;35,0;1;Undergrad;0;0;0
39;14;141,0;4;Undergrad;0;1;1
35;11;75,0;4;Advanced/Professional;79;0;0
38;12;58,0;2;Undergrad;0;0;0
67;43;41,0;2;Undergrad;0;0;0
55;30;42,0;2;Graduated;196;1;0
28;2;55,0;3;Graduated;0;0;0
30;4;18,0;4;Graduated;84;0;0
59;35;75,0;4;Advanced/Professional;0;0;0
26;2;85,0;2;Undergrad;0;0;0
52;28;43,0;4;Graduated;0;0;0
40;15;149,0;2;Undergrad;319;1;0
31;7;25,0;2;Graduated;0;1;0
50;25;19,0;4;Graduated;103;1;0
27;3;18,0;1;Advanced/Professional;0;0;0
64;39;13,0;4;Graduated;0;0;0
34;10;41,0;1;Graduated;0;0;0
30;6;139,0;1;Undergrad;0;0;0
39;15;62,0;3;Undergrad;131;1;0
34;10;51,0;3;Undergrad;130;0;0
40;15;71,0;3;Undergrad;272;0;0
33;8;145,0;1;Advanced/Professional;0;0;1
38;12;45,0;4;Graduated;138;0;0
42;17;53,0;4;Advanced/Professional;0;0;0
37;13;64,0;1;Advanced/Professional;0;0;0
33;8;39,0;4;Undergrad;0;0;0
60;34;38,0;3;Advanced/Professional;0;0;0
